source_file,source_category_file,original_row_number,product_name,category,subcategory,product_type,target_area,volume_value,volume_unit,skin_type,hair_type,concern_tags,effect_tags,active_ingredients,ingredients_text,ingredients_list,ingredients_count,has_full_ingredients,potential_allergens_or_irritants,usage,properties,precautions,contraindications,storage_conditions,clean_description,raw_description,data_quality,recommendation_text,ml_features_text,source_url,main_image,is_promo,dedupe_key,source_variant_count,duplicate_source_urls,id
telo_all.json,тело,7,"Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей",тело,уход,крем,тело,,,чувствительная | проблемная,,воспаления | чувствительность,антибактериальный эффект | восстановление | очищение | питание | противовоспалительный эффект | смягчение | увлажнение | успокаивающий эффект | эксфолиация,аллантоин | бетаин | бисаболол | лимонная кислота | масло лаванды | мочевина | прополис | салициловая кислота | тимохинон | цинк pca | черного тмина | экстракт бархатцев | экстракт мирта | экстракт монарды | экстракт прополиса | экстракт розмарина | экстракт черного тмина | эфирное масло лаванды,"вода очищенная, масло касторовое, каприлик/каприк триглицерид, парафиновое масло, этилгексил стеарат, метилсульфонилметан, цетиловый спирт, цетеариловый спирт, миристиновая кислота, стеариновая кислота, глицерил моностеарат, изопропилмиристат, мочевина, салициловая кислота, экстракт черного тмина с тимохиноном, гидрогенизированное касторовое масло, триэтаноламин, бетаин, цинк PCA, бензоат натрия, эфирное масло лаванды, агидол, бисаболол, трилон Б, экстракт мирта, экстракт прополиса, экстракт розмарина, экстракт монарды лимонной, аллантоин, лимонная кислота, бикарбонат натрия, экстракт виноградной косточки, экстракт бархатцев",вода очищенная | масло касторовое | каприлик/каприк триглицерид | парафиновое масло | этилгексил стеарат | метилсульфонилметан | цетиловый спирт | цетеариловый спирт | миристиновая кислота | стеариновая кислота | глицерил моностеарат | изопропилмиристат | мочевина | салициловая кислота | экстракт черного тмина с тимохиноном | гидрогенизированное касторовое масло | триэтаноламин | бетаин | цинк PCA | бензоат натрия | эфирное масло лаванды | агидол | бисаболол | трилон Б | экстракт мирта | экстракт прополиса | экстракт розмарина | экстракт монарды лимонной | аллантоин | лимонная кислота | бикарбонат натрия | экстракт виноградной косточки | экстракт бархатцев,33,True,прополис | салициловая кислота | экстракт прополиса | эфирное масло лаванды,нанесите небольшое количество крема тонким слоем на области поражения. Аккуратно распределите легкими массажными движениями до полного впитывания крема. Используйте крем дважды в сутки — утром и вечером,,"избегайте попадания крема на слизистые оболочки глаз, носа и рта. Если контакт всё же произошёл, немедленно промойте большим количеством воды. Обязательно проконсультируйтесь с лечащим врачом перед началом применения, особенно при беременности и кормлении грудью. НЕ ЯВЛЯЕТСЯ ЛЕКАРСТВЕННЫМ СРЕДСТВОМ!",индивидуальная непереносимость компонентов,"плотно закрытым при температуре от +5°С до +25°С, избегать попадания прямых солнечных лучей","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей. Экстракты розмарина, монарды, бархатцев и мирта бережно успокаивают кожу, снимают раздражение и способствуют её регенерации. Прополис обладает природными антисептическими качествами, помогает устранить воспаление и защитить кожу от инфекций. Натуральная салициловая кислота мягко удаляет омертвевшие клетки эпидермиса, способствуя обновлению и улучшению состояния кожи. Гипоаллергенная формула подходит даже самой нежной и склонной к раздражению коже, позволяя комфортно пользоваться средством ежедневно. Крем быстро впитывается, обеспечивая длительное увлажнение и питание кожи, возвращая ей естественный здоровый вид. Используя наш крем регулярно, ваша кожа станет мягкой, гладкой и защищённой! Сделайте выбор в пользу природы и здоровья вашей кожи.","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей. Экстракты розмарина, монарды, бархатцев и мирта бережно успокаивают кожу, снимают раздражение и способствуют её регенерации. Прополис обладает природными антисептическими качествами, помогает устранить воспаление и защитить кожу от инфекций. Натуральная салициловая кислота мягко удаляет омертвевшие клетки эпидермиса, способствуя обновлению и улучшению состояния кожи. Гипоаллергенная формула подходит даже самой нежной и склонной к раздражению коже, позволяя комфортно пользоваться средством ежедневно. Крем быстро впитывается, обеспечивая длительное увлажнение и питание кожи, возвращая ей естественный здоровый вид. Используя наш крем регулярно, ваша кожа станет мягкой, гладкой и защищённой! Сделайте выбор в пользу природы и здоровья вашей кожи.Состав: вода очищенная, масло касторовое, каприлик/каприк триглицерид, парафиновое масло, этилгексил стеарат, метилсульфонилметан, цетиловый спирт, цетеариловый спирт, миристиновая кислота, стеариновая кислота, глицерил моностеарат, изопропилмиристат, мочевина, салициловая кислота, экстракт черного тмина с тимохиноном, гидрогенизированное касторовое масло, триэтаноламин, бетаин, цинк PCA, бензоат натрия, эфирное масло лаванды, агидол, бисаболол, трилон Б, экстракт мирта, экстракт прополиса, экстракт розмарина, экстракт монарды лимонной, аллантоин, лимонная кислота, бикарбонат натрия, экстракт виноградной косточки, экстракт бархатцев.Способ применения: нанесите небольшое количество крема тонким слоем на области поражения. Аккуратно распределите легкими массажными движениями до полного впитывания крема. Используйте крем дважды в сутки — утром и вечером. Для усиления эффекта возможно применение до трёх раз в день.Меры предосторожности: избегайте попадания крема на слизистые оболочки глаз, носа и рта. Если контакт всё же произошёл, немедленно промойте большим количеством воды. Обязательно проконсультируйтесь с лечащим врачом перед началом применения, особенно при беременности и кормлении грудью. НЕ ЯВЛЯЕТСЯ ЛЕКАРСТВЕННЫМ СРЕДСТВОМ!Противопоказания: индивидуальная непереносимость компонентовУсловия хранения: плотно закрытым при температуре от +5°С до +25°С, избегать попадания прямых солнечных лучей.",good,"проблемы: воспаления, чувствительность; эффекты: антибактериальный эффект, восстановление, очищение, питание, противовоспалительный эффект, смягчение, увлажнение, успокаивающий эффект, эксфолиация; тип кожи: чувствительная","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей | тело | уход | крем | чувствительная | проблемная | воспаления | чувствительность | антибактериальный эффект | восстановление | очищение | питание | противовоспалительный эффект | смягчение | увлажнение | успокаивающий эффект | эксфолиация | аллантоин | бетаин | бисаболол | лимонная кислота | масло лаванды | мочевина | прополис | салициловая кислота | тимохинон | цинк pca | черного тмина | экстракт бархатцев | экстракт мирта | экстракт монарды | экстракт прополиса | экстракт розмарина | экстракт черного тмина | эфирное масло лаванды",https://socrimea.ru/catalog/telo/ukhod_3/krem_dlya_tela_pri_dermatite_s_timokhinonom_40_ml_markirovka/,https://socrimea.ru/upload/iblock/d52/gzcernj41zqgkownxs59nx0lhz9wr6lp.jpg,False,крем для тела_представляем_натуральный_косметический_крем_специального_назначения_разработанный_для_деликатного_ухода_за_чувствительной_кожей_,2,https://socrimea.ru/catalog/telo/ukhod_3/aktsiya_krem_dlya_tela_pri_dermatite_s_timokhinonom_40_ml_markirovka/,SOC_0161
telo_all.json,тело,57,"Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей",тело,уход,крем,тело,40.0,мл,чувствительная | проблемная,,воспаления | чувствительность,антибактериальный эффект | восстановление | очищение | питание | противовоспалительный эффект | смягчение | увлажнение | успокаивающий эффект | эксфолиация,аллантоин | бетаин | бисаболол | лимонная кислота | масло лаванды | мочевина | прополис | салициловая кислота | тимохинон | цинк pca | черного тмина | экстракт бархатцев | экстракт мирта | экстракт монарды | экстракт прополиса | экстракт розмарина | экстракт черного тмина | эфирное масло лаванды,"вода очищенная, масло касторовое, каприлик/каприк триглицерид, парафиновое масло, этилгексил стеарат, метилсульфонилметан, цетиловый спирт, цетеариловый спирт, миристиновая кислота, стеариновая кислота, глицерил моностеарат, изопропилмиристат, мочевина, салициловая кислота, экстракт черного тмина с тимохиноном, гидрогенизированное касторовое масло, триэтаноламин, бетаин, цинк PCA, бензоат натрия, эфирное масло лаванды, агидол, бисаболол, трилон Б, экстракт мирта, экстракт прополиса, экстракт розмарина, экстракт монарды лимонной, аллантоин, лимонная кислота, бикарбонат натрия, экстракт виноградной косточки, экстракт бархатцев",вода очищенная | масло касторовое | каприлик/каприк триглицерид | парафиновое масло | этилгексил стеарат | метилсульфонилметан | цетиловый спирт | цетеариловый спирт | миристиновая кислота | стеариновая кислота | глицерил моностеарат | изопропилмиристат | мочевина | салициловая кислота | экстракт черного тмина с тимохиноном | гидрогенизированное касторовое масло | триэтаноламин | бетаин | цинк PCA | бензоат натрия | эфирное масло лаванды | агидол | бисаболол | трилон Б | экстракт мирта | экстракт прополиса | экстракт розмарина | экстракт монарды лимонной | аллантоин | лимонная кислота | бикарбонат натрия | экстракт виноградной косточки | экстракт бархатцев,33,True,прополис | салициловая кислота | экстракт прополиса | эфирное масло лаванды,нанесите небольшое количество крема тонким слоем на области поражения. Аккуратно распределите легкими массажными движениями до полного впитывания крема. Используйте крем дважды в сутки — утром и вечером,,"избегайте попадания крема на слизистые оболочки глаз, носа и рта. Если контакт всё же произошёл, немедленно промойте большим количеством воды. Обязательно проконсультируйтесь с лечащим врачом перед началом применения, особенно при беременности и кормлении грудью. НЕ ЯВЛЯЕТСЯ ЛЕКАРСТВЕННЫМ СРЕДСТВОМ!",индивидуальная непереносимость компонентов,"плотно закрытым при температуре от +5°С до +25°С, избегать попадания прямых солнечных лучей","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей. Экстракты розмарина, монарды, бархатцев и мирта бережно успокаивают кожу, снимают раздражение и способствуют её регенерации. Прополис обладает природными антисептическими качествами, помогает устранить воспаление и защитить кожу от инфекций. Натуральная салициловая кислота мягко удаляет омертвевшие клетки эпидермиса, способствуя обновлению и улучшению состояния кожи. Гипоаллергенная формула подходит даже самой нежной и склонной к раздражению коже, позволяя комфортно пользоваться средством ежедневно. Крем быстро впитывается, обеспечивая длительное увлажнение и питание кожи, возвращая ей естественный здоровый вид. Используя наш крем регулярно, ваша кожа станет мягкой, гладкой и защищённой! Сделайте выбор в пользу природы и здоровья вашей кожи.","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей. Экстракты розмарина, монарды, бархатцев и мирта бережно успокаивают кожу, снимают раздражение и способствуют её регенерации. Прополис обладает природными антисептическими качествами, помогает устранить воспаление и защитить кожу от инфекций. Натуральная салициловая кислота мягко удаляет омертвевшие клетки эпидермиса, способствуя обновлению и улучшению состояния кожи. Гипоаллергенная формула подходит даже самой нежной и склонной к раздражению коже, позволяя комфортно пользоваться средством ежедневно. Крем быстро впитывается, обеспечивая длительное увлажнение и питание кожи, возвращая ей естественный здоровый вид. Используя наш крем регулярно, ваша кожа станет мягкой, гладкой и защищённой! Сделайте выбор в пользу природы и здоровья вашей кожи.Состав: вода очищенная, масло касторовое, каприлик/каприк триглицерид, парафиновое масло, этилгексил стеарат, метилсульфонилметан, цетиловый спирт, цетеариловый спирт, миристиновая кислота, стеариновая кислота, глицерил моностеарат, изопропилмиристат, мочевина, салициловая кислота, экстракт черного тмина с тимохиноном, гидрогенизированное касторовое масло, триэтаноламин, бетаин, цинк PCA, бензоат натрия, эфирное масло лаванды, агидол, бисаболол, трилон Б, экстракт мирта, экстракт прополиса, экстракт розмарина, экстракт монарды лимонной, аллантоин, лимонная кислота, бикарбонат натрия, экстракт виноградной косточки, экстракт бархатцев.Способ применения: нанесите небольшое количество крема тонким слоем на области поражения. Аккуратно распределите легкими массажными движениями до полного впитывания крема. Используйте крем дважды в сутки — утром и вечером. Для усиления эффекта возможно применение до трёх раз в день.Меры предосторожности: избегайте попадания крема на слизистые оболочки глаз, носа и рта. Если контакт всё же произошёл, немедленно промойте большим количеством воды. Обязательно проконсультируйтесь с лечащим врачом перед началом применения, особенно при беременности и кормлении грудью. НЕ ЯВЛЯЕТСЯ ЛЕКАРСТВЕННЫМ СРЕДСТВОМ!Противопоказания: индивидуальная непереносимость компонентовУсловия хранения: плотно закрытым при температуре от +5°С до +25°С, избегать попадания прямых солнечных лучей.",good,"проблемы: воспаления, чувствительность; эффекты: антибактериальный эффект, восстановление, очищение, питание, противовоспалительный эффект, смягчение, увлажнение, успокаивающий эффект, эксфолиация; тип кожи: чувствительная","Представляем натуральный косметический крем специального назначения, разработанный для деликатного ухода за чувствительной кожей | тело | уход | крем | чувствительная | проблемная | воспаления | чувствительность | антибактериальный эффект | восстановление | очищение | питание | противовоспалительный эффект | смягчение | увлажнение | успокаивающий эффект | эксфолиация | аллантоин | бетаин | бисаболол | лимонная кислота | масло лаванды | мочевина | прополис | салициловая кислота | тимохинон | цинк pca | черного тмина | экстракт бархатцев | экстракт мирта | экстракт монарды | экстракт прополиса | экстракт розмарина | экстракт черного тмина | эфирное масло лаванды",https://socrimea.ru/catalog/telo/ukhod_3/aktsiya_krem_dlya_tela_pri_dermatite_s_timokhinonom_40_ml/,https://socrimea.ru/upload/iblock/d52/gzcernj41zqgkownxs59nx0lhz9wr6lp.jpg,True,крем для тела_представляем_натуральный_косметический_крем_специального_назначения_разработанный_для_деликатного_ухода_за_чувствительной_кожей_40мл,1,,SOC_0162
telo_all.json,тело,86,Лосьон для тела увлажнение и тонус маслом розы тимохиноном,тело,уход,лосьон,тело,,,чувствительная,,потеря упругости | сухость | чувствительность,восстановление | питание | смягчение | тонизирование | увлажнение,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Лосьон для тела Увлажнение и тонус с маслом Розы 250 млНаше собственное производство гидролата и масла розы позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для сухой и чувствительной кожи, он восстанавляет ее естественный гидролипидный баланс, кожа становится мягкой, упругой и бархатистой. Лосьон быстро впитывается. Нежный аромат розы подарит ощущение гармонии и радости.","Лосьон для тела Увлажнение и тонус с маслом Розы 250 млНаше собственное производство гидролата и масла розы позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для сухой и чувствительной кожи, он восстанавляет ее естественный гидролипидный баланс, кожа становится мягкой, упругой и бархатистой. Лосьон быстро впитывается. Нежный аромат розы подарит ощущение гармонии и радости.",partial,"проблемы: потеря упругости, сухость, чувствительность; эффекты: восстановление, питание, смягчение, тонизирование, увлажнение; тип кожи: сухая, чувствительная; тип волос: сухие",Лосьон для тела увлажнение и тонус маслом розы тимохиноном | тело | уход | лосьон | чувствительная | потеря упругости | сухость | чувствительность | восстановление | питание | смягчение | тонизирование | увлажнение,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_uvlazhnenie_i_tonus_s_maslom_rozy_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/b82/l2cnwhm4lagh2tx24i5wxn0pbe50fdp4.png,False,лосьон_лосьон_для_тела_увлажнение_и_тонус_маслом_розы_тимохиноном_,1,,SOC_0163
telo_all.json,тело,30,Лосьон для тела восстановление и питание маслом лаванды тимохиноном,тело,уход,лосьон,тело,,,чувствительная,,потеря упругости | чувствительность,восстановление | питание | расслабление | увлажнение | успокаивающий эффект,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Лосьон для тела Восстановление и питание с маслом Лаванды 250 млНаше собственное производство гидролата и эфирного масла лаванды позволяет нам создавать уникальный состав и продукт. Лосьон для тела обладает регенерирующими и успокаивающими свойствами. Он прекрасно увлажняет, питает и придает коже упругость, идеально подходит для самой чувствительной кожи. Лосьон быстро впитывается. Аромат лаванды приятно расслабляет.","Лосьон для тела Восстановление и питание с маслом Лаванды 250 млНаше собственное производство гидролата и эфирного масла лаванды позволяет нам создавать уникальный состав и продукт. Лосьон для тела обладает регенерирующими и успокаивающими свойствами. Он прекрасно увлажняет, питает и придает коже упругость, идеально подходит для самой чувствительной кожи. Лосьон быстро впитывается. Аромат лаванды приятно расслабляет.",partial,"проблемы: потеря упругости, чувствительность; эффекты: восстановление, питание, расслабление, увлажнение, успокаивающий эффект; тип кожи: чувствительная",Лосьон для тела восстановление и питание маслом лаванды тимохиноном | тело | уход | лосьон | чувствительная | потеря упругости | чувствительность | восстановление | питание | расслабление | увлажнение | успокаивающий эффект,https://socrimea.ru/catalog/telo/loson_dlya_tela_vosstanovlenie_i_pitanie_s_maslom_lavandy_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/20d/x88we0nocl8ro06p170zc616l31uvsvh.png,False,лосьон_лосьон_для_тела_восстановление_и_питание_маслом_лаванды_тимохиноном_,1,,SOC_0164
telo_all.json,тело,27,Лосьон для тела ежедневный уход маслом глицинии тимохиноном,тело,уход,лосьон,тело,,,чувствительная,,чувствительность,питание | смягчение | увлажнение | успокаивающий эффект,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Лосьон для тела Ежедневный уход с маслом Глицинии 250 млНаше собственное производство позволяет нам создавать уникальный состав и продукт. Лосьон для тела обладает уникальными успокаивающими и смягчающими свойствами. Он прекрасно увлажняет, питает и придает коже мягкость, бархатистость, идеально подходит для самой чувствительной кожи. Лосьон быстро впитывается. Нежный женственный аромат глицинии дарит хорошее настроение и вдохновляет.","Лосьон для тела Ежедневный уход с маслом Глицинии 250 млНаше собственное производство позволяет нам создавать уникальный состав и продукт. Лосьон для тела обладает уникальными успокаивающими и смягчающими свойствами. Он прекрасно увлажняет, питает и придает коже мягкость, бархатистость, идеально подходит для самой чувствительной кожи. Лосьон быстро впитывается. Нежный женственный аромат глицинии дарит хорошее настроение и вдохновляет.",partial,"проблемы: чувствительность; эффекты: питание, смягчение, увлажнение, успокаивающий эффект; тип кожи: чувствительная",Лосьон для тела ежедневный уход маслом глицинии тимохиноном | тело | уход | лосьон | чувствительная | чувствительность | питание | смягчение | увлажнение | успокаивающий эффект,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_ezhednevnyy_ukhod_s_maslom_glitsinii_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/87b/tki3hq50f6of4784amtmie9ruyrjzhoi.png,False,лосьон_лосьон_для_тела_ежедневный_уход_маслом_глицинии_тимохиноном_,1,,SOC_0165
telo_all.json,тело,22,Лосьон для тела идеальная кожа маслом иссопа тимохиноном,тело,уход,лосьон,тело,,,чувствительная,,потеря упругости | чувствительность,восстановление | питание | расслабление | тонизирование | увлажнение,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Лосьон для тела Идеальная кожа с маслом Иссопа 250 млНаше собственное производство гидролата и эфирного масла иссопа позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для чувствительной кожи, оннвосстанавливает ее естественный гидролипидный баланс, борется с несовершенствами,придает коже тонус и упругость. Лосьон быстро впитывается. Пряный аромат иссопа повышает настроение и расслабляет.","Лосьон для тела Идеальная кожа с маслом Иссопа 250 млНаше собственное производство гидролата и эфирного масла иссопа позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для чувствительной кожи, оннвосстанавливает ее естественный гидролипидный баланс, борется с несовершенствами,придает коже тонус и упругость. Лосьон быстро впитывается. Пряный аромат иссопа повышает настроение и расслабляет.",partial,"проблемы: потеря упругости, чувствительность; эффекты: восстановление, питание, расслабление, тонизирование, увлажнение; тип кожи: чувствительная",Лосьон для тела идеальная кожа маслом иссопа тимохиноном | тело | уход | лосьон | чувствительная | потеря упругости | чувствительность | восстановление | питание | расслабление | тонизирование | увлажнение,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_idealnaya_kozha_s_maslom_issopa_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/0a0/4zcie093r2020oceth2zke3tdwomywuw.png,False,лосьон_лосьон_для_тела_идеальная_кожа_маслом_иссопа_тимохиноном_,1,,SOC_0166
telo_all.json,тело,28,Лосьон для тела очищение и восстановление маслом шалфея тимохиноном,тело,уход,лосьон,тело,,,,,,восстановление | очищение,,,,0,False,,,,,,,,,poor,"эффекты: восстановление, очищение",Лосьон для тела очищение и восстановление маслом шалфея тимохиноном | тело | уход | лосьон | восстановление | очищение,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_ochishchenie_i_vosstanovlenie_s_maslom_shalfeya_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/d54/haxbclgx7x2n2mp2wy78ngg1soa1q8of.png,False,лосьон_лосьон_для_тела_очищение_и_восстановление_маслом_шалфея_тимохиноном_,1,,SOC_0167
telo_all.json,тело,26,Лосьон для тела с маслом Розмарина,тело,уход,лосьон,тело,,,,,воспаления,питание | тонизирование | успокаивающий эффект,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Лосьон для тела с маслом Розмарина.Наше собственное производство гидролата и масла розмарина позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для всех типов кожи и возрастов. Он снимает раздражения, обладает омалаживающими свойствами, подтягивает кожу, тонизирует. Лосьон быстро впитывается. Яркий хвойно-пряный аромат повышает настроение и заряжает энергией.","Лосьон для тела с маслом Розмарина.Наше собственное производство гидролата и масла розмарина позволяет нам создавать уникальный состав и продукт. Лосьон для тела идеально подходит для всех типов кожи и возрастов. Он снимает раздражения, обладает омалаживающими свойствами, подтягивает кожу, тонизирует. Лосьон быстро впитывается. Яркий хвойно-пряный аромат повышает настроение и заряжает энергией.",partial,"проблемы: воспаления; эффекты: питание, тонизирование, успокаивающий эффект; тип кожи: все типы кожи, чувствительная",Лосьон для тела с маслом Розмарина | тело | уход | лосьон | воспаления | питание | тонизирование | успокаивающий эффект,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_elastichnost_i_uprugost_s_maslom_rozmarina_s_timokhinonom_250_ml_markirovka_/,https://socrimea.ru/upload/iblock/892/562wjtfo9xkxhlktywx5fw1htbp5le6v.png,False,лосьон_лосьон_для_тела_с_маслом_розмарина_,2,https://socrimea.ru/catalog/telo/ukhod_3/loson_dlya_tela_elastichnost_i_uprugost_s_maslom_rozmarina_s_timokhinonom_50_ml_markirovka_/,SOC_0168
telo_all.json,тело,64,Масло для укрепления ногтей тимохиноном,тело,уход,масло для ногтей,тело,,,,,,укрепление,,,,0,False,,,,,,,,,poor,эффекты: укрепление,Масло для укрепления ногтей тимохиноном | тело | уход | масло для ногтей | укрепление,https://socrimea.ru/catalog/telo/maslo_dlya_ukrepleniya_nogtey_s_timokhinonom_15_ml_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,масло для ногтей_масло_для_укрепления_ногтей_тимохиноном_,1,,SOC_0169
telo_all.json,тело,92,Соль для педикюра,тело,уход,масло для ногтей,ногти | ноги,100.0,г,,,огрубение кожи,антибактериальный эффект | очищение | питание | смягчение | укрепление,мочевина | соль морская,"соль морская, сода кальцинированная, мочевина, натрия лаурилсульфат, эфирное масло чайного дерева, эфирное масло эвкалипта, эфирное масло лимона, эфирное масло мяты",соль морская | сода кальцинированная | мочевина | натрия лаурилсульфат | эфирное масло чайного дерева | эфирное масло эвкалипта | эфирное масло лимона | эфирное масло мяты,8,True,натрия лаурилсульфат | эфирное масло чайного дерева | эфирное масло эвкалипта,"100 г соли растворить в 5 л теплой воды. Опустите ноги в емкость, держать ноги в растворе не менее 15 минут. После ванны чувствуется расслабленность, а кожа на ногах становится мягкой и чистой. Делается перед педикюром для очищения и смягчения кожи",,,индивидуальная непереносимость компонентов,хранить в сухом месте при температуре от 0°C до 25°C вда,"Эффективно смягчает огрубевшую кожу. Эфирные масла оказывают бактерицидное действие, минералы морской соли питают ногтевую пластину, способствуют укреплению и оздоровлению ногтей. Рекомендуется использовать перед педикюром для очищения и смягчения кожи. Эфирные масла улучшают кровообращение, избавляет от чрезмерного потоотделения и защищают от грибковых инфекций. Для усиления эффекта после процедуры использовать бальзам для ногтей СК.","Эффективно смягчает огрубевшую кожу. Эфирные масла оказывают бактерицидное действие, минералы морской соли питают ногтевую пластину, способствуют укреплению и оздоровлению ногтей. Рекомендуется использовать перед педикюром для очищения и смягчения кожи. Эфирные масла улучшают кровообращение, избавляет от чрезмерного потоотделения и защищают от грибковых инфекций. Для усиления эффекта после процедуры использовать бальзам для ногтей СК.Состав: соль морская, сода кальцинированная, мочевина, натрия лаурилсульфат, эфирное масло чайного дерева, эфирное масло эвкалипта, эфирное масло лимона, эфирное масло мяты.Способ применения: 100 г соли растворить в 5 л теплой воды. Опустите ноги в емкость, держать ноги в растворе не менее 15 минут. После ванны чувствуется расслабленность, а кожа на ногах становится мягкой и чистой. Делается перед педикюром для очищения и смягчения кожи.Противопоказания: индивидуальная непереносимость компонентовУсловия хранения: хранить в сухом месте при температуре от 0°C до 25°C вда",good,"проблемы: огрубение кожи; эффекты: антибактериальный эффект, очищение, питание, смягчение, укрепление",Соль для педикюра | тело | уход | масло для ногтей | ногти | ноги | огрубение кожи | антибактериальный эффект | очищение | питание | смягчение | укрепление | мочевина | соль морская,https://socrimea.ru/catalog/telo/sol_dlya_pedikyura_500_g_markirovka/,https://socrimea.ru/upload/iblock/97b/0gtn2q871u9s80rll0uvk5oxm6biud1z.png,False,масло для ногтей_соль_для_педикюра_100г,1,,SOC_0170
